index_label,distrito,municipio,freguesia
1162,Braga,Guimarães,Candoso São Tiago e Mascotelos
1163,Braga,Guimarães,Conde e Gandarela
1164,Braga,Guimarães,Costa
1165,Braga,Guimarães,Creixomil
1166,Braga,Guimarães,Fermentões
1167,Braga,Guimarães,Gonça
1168,Braga,Guimarães,Gondar
1169,Braga,Guimarães,Guardizela
1170,Braga,Guimarães,Infantas
1171,Braga,Guimarães,"Leitões, Oleiros e Figueiredo"
1172,Braga,Guimarães,Longos
1173,Braga,Guimarães,Lordelo
1174,Braga,Guimarães,Mesão Frio
1175,Braga,Guimarães,Moreira de Cónegos
1176,Braga,Guimarães,Nespereira
1177,Braga,Guimarães,"Oliveira, São Paio e São Sebastião"
1178,Braga,Guimarães,Pencelo
1179,Braga,Guimarães,Pinheiro
1180,Braga,Guimarães,Polvoreira
1181,Braga,Guimarães,Ponte
1182,Braga,Guimarães,Santa Eufémia de Prazins
1183,Braga,Guimarães,Prazins Santo Tirso e Corvite
1184,Braga,Guimarães,Ronfe
1185,Braga,Guimarães,São Martinho de Sande
1186,Braga,Guimarães,Sande São Lourenço e Balazar
1187,Braga,Guimarães,Sande Vila Nova e Sande São Clemente
1188,Braga,Guimarães,São Torcato
1189,Braga,Guimarães,São Cristóvão de Selho
1190,Braga,Guimarães,São Jorge de Selho
1191,Braga,Guimarães,Selho São Lourenço e Gominhães
1192,Braga,Guimarães,Serzedelo
1193,Braga,Guimarães,Serzedo e Calvos
1194,Braga,Guimarães,Silvares
1195,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar"
1196,Braga,Guimarães,Tabuadelo e São Faustino
1197,Braga,Guimarães,Urgezes
1198,Açores,Horta,Capelo
1199,Açores,Horta,Castelo Branco
1200,Açores,Horta,Cedros
1201,Açores,Horta,Feteira
1202,Açores,Horta,Flamengos
1203,Açores,Horta,Horta (Angústias)
1204,Açores,Horta,Horta (Conceição)
1205,Açores,Horta,Horta (Matriz)
1206,Açores,Horta,Pedro Miguel
1207,Açores,Horta,Praia do Almoxarife
1208,Açores,Horta,Praia do Norte
1209,Açores,Horta,Ribeirinha
1210,Açores,Horta,Salão
1211,Castelo Branco,Idanha-a-Nova,Aldeia de Santa Margarida
1212,Castelo Branco,Idanha-a-Nova,Idanha-a-Nova e Alcafozes
1213,Castelo Branco,Idanha-a-Nova,Ladoeiro
1214,Castelo Branco,Idanha-a-Nova,Medelim
1215,Castelo Branco,Idanha-a-Nova,Monfortinho e Salvaterra do Extremo
1216,Castelo Branco,Idanha-a-Nova,Monsanto e Idanha-a-Velha
1217,Castelo Branco,Idanha-a-Nova,Oledo
1218,Castelo Branco,Idanha-a-Nova,Penha Garcia
1219,Castelo Branco,Idanha-a-Nova,Proença-A-Velha
1220,Castelo Branco,Idanha-a-Nova,Rosmaninhal
1221,Castelo Branco,Idanha-a-Nova,São Miguel de Acha
1222,Castelo Branco,Idanha-a-Nova,Toulões
1223,Castelo Branco,Idanha-a-Nova,Zebreira e Segura
1224,Aveiro,Ílhavo,Gafanha da Encarnação
1225,Aveiro,Ílhavo,Gafanha da Nazaré
1226,Aveiro,Ílhavo,Gafanha do Carmo
1227,Aveiro,Ílhavo,Ílhavo (São Salvador)
1228,Faro,Lagoa,Estômbar e Parchal
1229,Faro,Lagoa,Ferragudo
1230,Faro,Lagoa,Lagoa e Carvoeiro
1231,Faro,Lagoa,Porches
1232,Açores,Lagoa ,Água de Pau
1233,Açores,Lagoa ,Cabouco
1234,Açores,Lagoa ,Lagoa (Nossa Senhora do Rosário)
1235,Açores,Lagoa ,Lagoa (Santa Cruz)
1236,Açores,Lagoa ,Ribeira Chã
1237,Faro,Lagos,Bensafrim e Barão de São João
1238,Faro,Lagos,Luz
1239,Faro,Lagos,Odiáxere
1240,Faro,Lagos,São Gonçalo de Lagos
1241,Açores,Lajes das Flores,Fajã Grande
1242,Açores,Lajes das Flores,Fajãzinha
1243,Açores,Lajes das Flores,Fazenda
1244,Açores,Lajes das Flores,Lajedo
1245,Açores,Lajes das Flores,Lajes das Flores
1246,Açores,Lajes das Flores,Lomba
1247,Açores,Lajes das Flores,Mosteiro
1248,Açores,Lajes do Pico,Calheta de Nesquim
1249,Açores,Lajes do Pico,Lajes do Pico
1250,Açores,Lajes do Pico,Piedade
1251,Açores,Lajes do Pico,Ribeiras
1252,Açores,Lajes do Pico,Ribeirinha
1253,Açores,Lajes do Pico,São João
1254,Viseu,Lamego,Avões
1255,Viseu,Lamego,"Bigorne, Magueija e Pretarouca"
1256,Viseu,Lamego,Britiande
1257,Viseu,Lamego,Cambres
1258,Viseu,Lamego,"Cepões, Meijinhos e Melcões"
1259,Viseu,Lamego,Ferreirim
1260,Viseu,Lamego,Ferreiros de Avões
1261,Viseu,Lamego,Figueira
1262,Viseu,Lamego,Lalim
1263,Viseu,Lamego,Lamego (Almacave e Sé)
1264,Viseu,Lamego,Lazarim
1265,Viseu,Lamego,Parada do Bispo e Valdigem
1266,Viseu,Lamego,Penajoia
1267,Viseu,Lamego,Penude
1268,Viseu,Lamego,Samodães
1269,Viseu,Lamego,Sande
1270,Viseu,Lamego,Várzea de Abrunhais
1271,Viseu,Lamego,Vila Nova de Souto d'El-Rei
1272,Leiria,Leiria,Amor
1273,Leiria,Leiria,Arrabal
1274,Leiria,Leiria,Bajouca
1275,Leiria,Leiria,Bidoeira de Cima
1276,Leiria,Leiria,Caranguejeira
1277,Leiria,Leiria,Coimbrão
1278,Leiria,Leiria,Colmeias e Memória
1279,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes"
1280,Leiria,Leiria,Maceira
1281,Leiria,Leiria,Marrazes e Barosa
1282,Leiria,Leiria,Milagres
1283,Leiria,Leiria,Monte Real e Carvide
1284,Leiria,Leiria,Monte Redondo e Carreira
1285,Leiria,Leiria,Parceiros e Azoia
1286,Leiria,Leiria,Regueira de Pontes
1287,Leiria,Leiria,Santa Catarina da Serra e Chainça
1288,Leiria,Leiria,Santa Eufémia e Boa Vista
1289,Leiria,Leiria,Souto da Carpalhosa e Ortigosa
1290,Lisboa,Lisboa,Ajuda
1291,Lisboa,Lisboa,Alcântara
1292,Lisboa,Lisboa,Alvalade
1293,Lisboa,Lisboa,Areeiro
1294,Lisboa,Lisboa,Arroios
1295,Lisboa,Lisboa,Avenidas Novas
1296,Lisboa,Lisboa,Beato
1297,Lisboa,Lisboa,Belém
1298,Lisboa,Lisboa,Benfica
1299,Lisboa,Lisboa,Campo de Ourique
1300,Lisboa,Lisboa,Campolide
1301,Lisboa,Lisboa,Carnide
1302,Lisboa,Lisboa,Estrela
1303,Lisboa,Lisboa,Lumiar
1304,Lisboa,Lisboa,Marvila
1305,Lisboa,Lisboa,Misericórdia
1306,Lisboa,Lisboa,Olivais
1307,Lisboa,Lisboa,Parque das Nações
1308,Lisboa,Lisboa,Penha de França
1309,Lisboa,Lisboa,Santa Clara
1310,Lisboa,Lisboa,Santa Maria Maior
1311,Lisboa,Lisboa,Santo António
1312,Lisboa,Lisboa,São Domingos de Benfica
1313,Lisboa,Lisboa,São Vicente
1314,Faro,Loulé,Almancil
1315,Faro,Loulé,Alte
1316,Faro,Loulé,Ameixial
1317,Faro,Loulé,Boliqueime
1318,Faro,Loulé,Loulé (São Clemente)
1319,Faro,Loulé,Loulé (São Sebastião)
1320,Faro,Loulé,Quarteira
1321,Faro,Loulé,"Querença, Tôr e Benafim"
1322,Faro,Loulé,Salir
1323,Lisboa,Loures,Bucelas
1324,Lisboa,Loures,"Camarate, Unhos e Apelação"
1325,Lisboa,Loures,Fanhões
1326,Lisboa,Loures,Loures
1327,Lisboa,Loures,Lousa
1328,Lisboa,Loures,Moscavide e Portela
1329,Lisboa,Loures,Sacavém e Prior Velho
1330,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela"
1331,Lisboa,Loures,Santo Antão e São Julião do Tojal
1332,Lisboa,Loures,Santo António dos Cavaleiros e Frielas
1333,Lisboa,Lourinhã,Lourinhã e Atalaia
1334,Lisboa,Lourinhã,Miragaia e Marteleira
1335,Lisboa,Lourinhã,Moita dos Ferreiros
1336,Lisboa,Lourinhã,Reguengo Grande
1337,Lisboa,Lourinhã,Ribamar
1338,Lisboa,Lourinhã,Santa Bárbara
1339,Lisboa,Lourinhã,São Bartolomeu dos Galegos e Moledo
1340,Lisboa,Lourinhã,Vimeiro
1341,Coimbra,Lousã,Foz de Arouce e Casal de Ermio
1342,Coimbra,Lousã,Gândaras
1343,Coimbra,Lousã,Lousã e Vilarinho
1344,Coimbra,Lousã,Serpins
1345,Porto,Lousada,Aveleda
1346,Porto,Lousada,Caíde de Rei
1347,Porto,Lousada,Cernadelo e Lousada (São Miguel e Santa Margarida)
1348,Porto,Lousada,"Cristelos, Boim e Ordem"
1349,Porto,Lousada,Figueiras e Covas
1350,Porto,Lousada,Lodares
1351,Porto,Lousada,Lustosa e Barrosas (Santo Estêvão)
1352,Porto,Lousada,Macieira
1353,Porto,Lousada,Meinedo
1354,Porto,Lousada,Nespereira e Casais
1355,Porto,Lousada,Nevogilde
1356,Porto,Lousada,"Silvares, Pias, Nogueira e Alvarenga"
1357,Porto,Lousada,Sousela
1358,Porto,Lousada,Torno
1359,Porto,Lousada,Vilar do Torno e Alentém
1360,Santarém,Mação,Amêndoa
1361,Santarém,Mação,Cardigos
1362,Santarém,Mação,Carvoeiro
1363,Santarém,Mação,Envendos
1364,Santarém,Mação,"Mação, Penhascoso e Aboboreira"
1365,Santarém,Mação,Ortiga
1366,Bragança,Macedo de Cavaleiros,Ala e Vilarinho do Monte
1367,Bragança,Macedo de Cavaleiros,Amendoeira
1368,Bragança,Macedo de Cavaleiros,Arcas
1369,Bragança,Macedo de Cavaleiros,Bornes e Burga
1370,Bragança,Macedo de Cavaleiros,Carrapatas
1371,Bragança,Macedo de Cavaleiros,Castelãos e Vilar do Monte
1372,Bragança,Macedo de Cavaleiros,Chacim
1373,Bragança,Macedo de Cavaleiros,Cortiços
1374,Bragança,Macedo de Cavaleiros,Corujas
1375,Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco"
1376,Bragança,Macedo de Cavaleiros,Ferreira
1377,Bragança,Macedo de Cavaleiros,Grijó
1378,Bragança,Macedo de Cavaleiros,Lagoa
1379,Bragança,Macedo de Cavaleiros,Lamalonga
1380,Bragança,Macedo de Cavaleiros,Lamas
1381,Bragança,Macedo de Cavaleiros,Lombo
1382,Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros
1383,Bragança,Macedo de Cavaleiros,Morais
1384,Bragança,Macedo de Cavaleiros,Olmos
1385,Bragança,Macedo de Cavaleiros,Peredo
1386,Bragança,Macedo de Cavaleiros,Podence e Santa Combinha
1387,Bragança,Macedo de Cavaleiros,Salselas
1388,Bragança,Macedo de Cavaleiros,Sezulfe
1389,Bragança,Macedo de Cavaleiros,Talhas
1390,Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe
1391,Bragança,Macedo de Cavaleiros,Vale Benfeito
1392,Bragança,Macedo de Cavaleiros,Vale da Porca
1393,Bragança,Macedo de Cavaleiros,Vale de Prados
1394,Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão
1395,Bragança,Macedo de Cavaleiros,Vinhas
1396,Madeira,Machico,Água de Pena
1397,Madeira,Machico,Caniçal
1398,Madeira,Machico,Machico
1399,Madeira,Machico,Porto da Cruz
1400,Madeira,Machico,Santo António da Serra
1401,Açores,Madalena,Bandeiras
1402,Açores,Madalena,Candelária
1403,Açores,Madalena,Criação Velha
1404,Açores,Madalena,Madalena
1405,Açores,Madalena,São Caetano
1406,Açores,Madalena,São Mateus
1407,Lisboa,Mafra,Azueira e Sobral da Abelheira
1408,Lisboa,Mafra,Carvoeira
1409,Lisboa,Mafra,Encarnação
1410,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário"
1411,Lisboa,Mafra,Ericeira
1412,Lisboa,Mafra,Igreja Nova e Cheleiros
1413,Lisboa,Mafra,Mafra
1414,Lisboa,Mafra,Malveira e São Miguel de Alcainça
1415,Lisboa,Mafra,Milharado
1416,Lisboa,Mafra,Santo Isidoro
1417,Lisboa,Mafra,Venda do Pinheiro e Santo Estêvão das Galés
1418,Porto,Maia,Águas Santas
1419,Porto,Maia,Castêlo da Maia
1420,Porto,Maia,Cidade da Maia
1421,Porto,Maia,Folgosa
1422,Porto,Maia,Milheirós
1423,Porto,Maia,Moreira
1424,Porto,Maia,Nogueira e Silva Escura
1425,Porto,Maia,Pedrouços
1426,Porto,Maia,São Pedro Fins
1427,Porto,Maia,Vila Nova da Telha
1428,Viseu,Mangualde,Abrunhosa-a-Velha
1429,Viseu,Mangualde,Alcafache
1430,Viseu,Mangualde,Cunha Baixa
1431,Viseu,Mangualde,Espinho
1432,Viseu,Mangualde,Fornos de Maceira Dão
1433,Viseu,Mangualde,Freixiosa
1434,Viseu,Mangualde,"Mangualde, Mesquitela e Cunha Alta"
1435,Viseu,Mangualde,Moimenta de Maceira Dão e Lobelhe do Mato
1436,Viseu,Mangualde,Quintela de Azurara
1437,Viseu,Mangualde,Santiago de Cassurrães e Póvoa de Cervães
1438,Viseu,Mangualde,São João da Fresta
1439,Viseu,Mangualde,"Tavares (Chãs, Várzea e Travanca)"
1440,Guarda,Manteigas,Manteigas (Santa Maria)
1441,Guarda,Manteigas,Manteigas (São Pedro)
1442,Guarda,Manteigas,Sameiro
1443,Guarda,Manteigas,Vale de Amoreira
1444,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão"
1445,Porto,Marco de Canaveses,Avessadas e Rosém
1446,Porto,Marco de Canaveses,Banho e Carvalhosa
1447,Porto,Marco de Canaveses,Bem Viver
1448,Porto,Marco de Canaveses,Constance
1449,Porto,Marco de Canaveses,Marco
1450,Porto,Marco de Canaveses,Paredes de Viadores e Manhuncelos
1451,Porto,Marco de Canaveses,Penhalonga e Paços de Gaiolo
1452,Porto,Marco de Canaveses,Sande e São Lourenço do Douro
1453,Porto,Marco de Canaveses,Santo Isidoro e Livração
1454,Porto,Marco de Canaveses,Soalhães
1455,Porto,Marco de Canaveses,Sobretâmega
1456,Porto,Marco de Canaveses,Tabuado
1457,Porto,Marco de Canaveses,"Várzea, Aliviada e Folhada"
1458,Porto,Marco de Canaveses,Vila Boa de Quires e Maureles
1459,Porto,Marco de Canaveses,Vila Boa do Bispo
1460,Leiria,Marinha Grande,Marinha Grande
1461,Leiria,Marinha Grande,Moita
1462,Leiria,Marinha Grande,Vieira de Leiria
1463,Portalegre,Marvão,Beirã
1464,Portalegre,Marvão,Santa Maria de Marvão
1465,Portalegre,Marvão,Santo António das Areias
1466,Portalegre,Marvão,São Salvador da Aramenha
1467,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões"
1468,Porto,Matosinhos,Matosinhos e Leça da Palmeira
1469,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo"
1470,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora
1471,Aveiro,Mealhada,Barcouço
1472,Aveiro,Mealhada,Casal Comba
1473,Aveiro,Mealhada,Luso
1474,Aveiro,Mealhada,"Mealhada, Ventosa do Bairro e Antes"
1475,Aveiro,Mealhada,Pampilhosa
1476,Aveiro,Mealhada,Vacariça
1477,Guarda,Mêda,Aveloso
1478,Guarda,Mêda,Barreira
1479,Guarda,Mêda,Coriscada
1480,Guarda,Mêda,Longroiva
1481,Guarda,Mêda,Marialva
1482,Guarda,Mêda,"Mêda, Outeiro de Gatos e Fonte Longa"
1483,Guarda,Mêda,Poço do Canto
1484,Guarda,Mêda,Prova e Casteição
1485,Guarda,Mêda,Rabaçal
1486,Guarda,Mêda,Ranhados
1487,Guarda,Mêda,"Vale Flor, Carvalhal e Pai Penela"
1488,Viana do Castelo,Melgaço,Alvaredo
1489,Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro
1490,Viana do Castelo,Melgaço,Chaviães e Paços
1491,Viana do Castelo,Melgaço,Cousso
1492,Viana do Castelo,Melgaço,Cristóval
1493,Viana do Castelo,Melgaço,Fiães
1494,Viana do Castelo,Melgaço,Gave
1495,Viana do Castelo,Melgaço,Paderne
1496,Viana do Castelo,Melgaço,Parada do Monte e Cubalhão
1497,Viana do Castelo,Melgaço,Penso
1498,Viana do Castelo,Melgaço,Prado e Remoães
1499,Viana do Castelo,Melgaço,São Paio
1500,Viana do Castelo,Melgaço,Vila e Roussas
1501,Beja,Mértola,Alcaria Ruiva
1502,Beja,Mértola,Corte do Pinto
1503,Beja,Mértola,Espírito Santo
1504,Beja,Mértola,Mértola
1505,Beja,Mértola,Santana de Cambas
1506,Beja,Mértola,São João dos Caldeireiros
1507,Beja,Mértola,"São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros"
1508,Vila Real,Mesão Frio,Barqueiros
1509,Vila Real,Mesão Frio,Cidadelhe
1510,Vila Real,Mesão Frio,Mesão Frio (Santo André)
1511,Vila Real,Mesão Frio,Oliveira
1512,Vila Real,Mesão Frio,Vila Marim
1513,Coimbra,Mira,Carapelhos
1514,Coimbra,Mira,Mira
1515,Coimbra,Mira,Praia de Mira
1516,Coimbra,Mira,Seixo
1517,Coimbra,Miranda do Corvo,Lamas
1518,Coimbra,Miranda do Corvo,Miranda do Corvo
1519,Coimbra,Miranda do Corvo,Semide e Rio Vide
1520,Coimbra,Miranda do Corvo,Vila Nova
1521,Bragança,Miranda do Douro,Constantim e Cicouro
1522,Bragança,Miranda do Douro,Duas Igrejas
1523,Bragança,Miranda do Douro,Genísio
1524,Bragança,Miranda do Douro,Ifanes e Paradela
1525,Bragança,Miranda do Douro,Malhadas
1526,Bragança,Miranda do Douro,Miranda do Douro
1527,Bragança,Miranda do Douro,Palaçoulo
1528,Bragança,Miranda do Douro,Picote
1529,Bragança,Miranda do Douro,Póvoa
1530,Bragança,Miranda do Douro,São Martinho de Angueira
1531,Bragança,Miranda do Douro,Sendim e Atenor
1532,Bragança,Miranda do Douro,Silva e Águas Vivas
1533,Bragança,Miranda do Douro,Vila Chã de Braciosa
1534,Bragança,Mirandela,Abambres
1535,Bragança,Mirandela,Abreiro
1536,Bragança,Mirandela,Aguieiras
1537,Bragança,Mirandela,Alvites
1538,Bragança,Mirandela,Avantos e Romeu
1539,Bragança,Mirandela,"Avidagos, Navalho e Pereira"
1540,Bragança,Mirandela,"Barcel, Marmelos e Valverde da Gestosa"
1541,Bragança,Mirandela,Bouça
1542,Bragança,Mirandela,Cabanelas
1543,Bragança,Mirandela,Caravelas
1544,Bragança,Mirandela,Carvalhais
1545,Bragança,Mirandela,Cedães
1546,Bragança,Mirandela,Cobro
1547,Bragança,Mirandela,Fradizela
1548,Bragança,Mirandela,Franco e Vila Boa
1549,Bragança,Mirandela,Frechas
1550,Bragança,Mirandela,Freixeda e Vila Verde
1551,Bragança,Mirandela,Lamas de Orelhão
1552,Bragança,Mirandela,Mascarenhas
1553,Bragança,Mirandela,Mirandela
1554,Bragança,Mirandela,Múrias
1555,Bragança,Mirandela,Passos
1556,Bragança,Mirandela,São Pedro Velho
1557,Bragança,Mirandela,São Salvador
1558,Bragança,Mirandela,Suçães
1559,Bragança,Mirandela,Torre de Dona Chama
1560,Bragança,Mirandela,Vale de Asnes
1561,Bragança,Mirandela,Vale de Gouvinhas
1562,Bragança,Mirandela,Vale de Salgueiro
1563,Bragança,Mirandela,Vale de Telhas
1564,Bragança,Mogadouro,Azinhoso
1565,Bragança,Mogadouro,Bemposta
1566,Bragança,Mogadouro,Bruçó
1567,Bragança,Mogadouro,Brunhoso
1568,Bragança,Mogadouro,"Brunhozinho, Castanheira e Sanhoane"
1569,Bragança,Mogadouro,Castelo Branco
1570,Bragança,Mogadouro,Castro Vicente
1571,Bragança,Mogadouro,Meirinhos
1572,Bragança,Mogadouro,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei"
1573,Bragança,Mogadouro,Paradela
1574,Bragança,Mogadouro,Penas Roias
1575,Bragança,Mogadouro,Peredo da Bemposta
1576,Bragança,Mogadouro,Remondes e Soutelo
1577,Bragança,Mogadouro,Saldanha
1578,Bragança,Mogadouro,São Martinho do Peso
1579,Bragança,Mogadouro,Tó
1580,Bragança,Mogadouro,Travanca
1581,Bragança,Mogadouro,Urrós
1582,Bragança,Mogadouro,Vale da Madre
1583,Bragança,Mogadouro,Vila de Ala
1584,Bragança,Mogadouro,Vilarinho dos Galegos e Ventozelo
1585,Viseu,Moimenta da Beira,Alvite
1586,Viseu,Moimenta da Beira,Arcozelos
1587,Viseu,Moimenta da Beira,Baldos
1588,Viseu,Moimenta da Beira,Cabaços
1589,Viseu,Moimenta da Beira,Caria
1590,Viseu,Moimenta da Beira,Castelo
1591,Viseu,Moimenta da Beira,Leomil
1592,Viseu,Moimenta da Beira,Moimenta da Beira
1593,Viseu,Moimenta da Beira,Paradinha e Nagosa
1594,Viseu,Moimenta da Beira,Passô
1595,Viseu,Moimenta da Beira,"Pera Velha, Aldeia de Nacomba e Ariz"
1596,Viseu,Moimenta da Beira,Peva e Segões
1597,Viseu,Moimenta da Beira,Rua
1598,Viseu,Moimenta da Beira,Sarzedo
1599,Viseu,Moimenta da Beira,Sever
1600,Viseu,Moimenta da Beira,Vilar
1601,Setúbal,Moita,Alhos Vedros
1602,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira
1603,Setúbal,Moita,Gaio-Rosário e Sarilhos Pequenos
1604,Setúbal,Moita,Moita
1605,Viana do Castelo,Monção,Abedim
1606,Viana do Castelo,Monção,Anhões e Luzio
1607,Viana do Castelo,Monção,Barbeita
1608,Viana do Castelo,Monção,Barroças e Taias
1609,Viana do Castelo,Monção,Bela
1610,Viana do Castelo,Monção,Cambeses
1611,Viana do Castelo,Monção,Ceivães e Badim
1612,Viana do Castelo,Monção,Lara
1613,Viana do Castelo,Monção,Longos Vales
1614,Viana do Castelo,Monção,Mazedo e Cortes
1615,Viana do Castelo,Monção,Merufe
1616,Viana do Castelo,Monção,"Messegães, Valadares e Sá"
1617,Viana do Castelo,Monção,Monção e Troviscoso
1618,Viana do Castelo,Monção,Moreira
1619,Viana do Castelo,Monção,Pias
1620,Viana do Castelo,Monção,Pinheiros
1621,Viana do Castelo,Monção,Podame
1622,Viana do Castelo,Monção,Portela
1623,Viana do Castelo,Monção,Riba de Mouro
1624,Viana do Castelo,Monção,"Sago, Lordelo e Parada"
1625,Viana do Castelo,Monção,Segude
1626,Viana do Castelo,Monção,Tangil
1627,Viana do Castelo,Monção,Troporiz e Lapela
1628,Viana do Castelo,Monção,Trute
1629,Faro,Monchique,Alferce
1630,Faro,Monchique,Marmelete
1631,Faro,Monchique,Monchique
1632,Vila Real,Mondim de Basto,Atei
1633,Vila Real,Mondim de Basto,Bilhó
1634,Vila Real,Mondim de Basto,Campanhó e Paradança
1635,Vila Real,Mondim de Basto,Ermelo e Pardelhas
1636,Vila Real,Mondim de Basto,São Cristóvão de Mondim de Basto
1637,Vila Real,Mondim de Basto,Vilar de Ferreiros
1638,Portalegre,Monforte,Assumar
1639,Portalegre,Monforte,Monforte
1640,Portalegre,Monforte,Santo Aleixo
1641,Portalegre,Monforte,Vaiamonte
1642,Vila Real,Montalegre,Cabril
1643,Vila Real,Montalegre,"Cambeses do Rio, Donões e Mourilhe"
1644,Vila Real,Montalegre,Cervos
1645,Vila Real,Montalegre,Chã
1646,Vila Real,Montalegre,Covelo do Gerês
1647,Vila Real,Montalegre,Ferral
1648,Vila Real,Montalegre,Gralhas
1649,Vila Real,Montalegre,Meixedo e Padornelos
1650,Vila Real,Montalegre,Montalegre e Padroso
1651,Vila Real,Montalegre,Morgade
1652,Vila Real,Montalegre,Negrões
1653,Vila Real,Montalegre,Outeiro
1654,Vila Real,Montalegre,"Paradela, Contim e Fiães"
1655,Vila Real,Montalegre,Pitões das Junias
1656,Vila Real,Montalegre,Reigoso
1657,Vila Real,Montalegre,Salto
1658,Vila Real,Montalegre,Santo André
1659,Vila Real,Montalegre,Sarraquinhos
1660,Vila Real,Montalegre,Sezelhe e Covelães
1661,Vila Real,Montalegre,Solveira
1662,Vila Real,Montalegre,Tourém
1663,Vila Real,Montalegre,Venda Nova e Pondras
1664,Vila Real,Montalegre,Viade de Baixo e Fervidelas
1665,Vila Real,Montalegre,Vila da Ponte
1666,Vila Real,Montalegre,Vilar de Perdizes e Meixide
1667,Évora,Montemor-o-Novo,Cabrela
1668,Évora,Montemor-o-Novo,Ciborro
1669,Évora,Montemor-o-Novo,Cortiçadas de Lavre e Lavre
1670,Évora,Montemor-o-Novo,Foros de Vale de Figueira
1671,Évora,Montemor-o-Novo,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras"
1672,Évora,Montemor-o-Novo,Santiago do Escoural
1673,Évora,Montemor-o-Novo,São Cristóvão
1674,Coimbra,Montemor-o-Velho,"Abrunheira, Verride e Vila Nova da Barca"
1675,Coimbra,Montemor-o-Velho,Arazede
1676,Coimbra,Montemor-o-Velho,Carapinheira
1677,Coimbra,Montemor-o-Velho,Ereira
1678,Coimbra,Montemor-o-Velho,Liceia
1679,Coimbra,Montemor-o-Velho,Meãs do Campo
1680,Coimbra,Montemor-o-Velho,Montemor-o-Velho e Gatões
1681,Coimbra,Montemor-o-Velho,Pereira
1682,Coimbra,Montemor-o-Velho,Santo Varão
1683,Coimbra,Montemor-o-Velho,Seixo de Gatões
1684,Coimbra,Montemor-o-Velho,Tentúgal
1685,Setúbal,Montijo,Atalaia e Alto Estanqueiro-Jardia
1686,Setúbal,Montijo,Canha
1687,Setúbal,Montijo,Montijo e Afonsoeiro
1688,Setúbal,Montijo,Pegões
1689,Setúbal,Montijo,Sarilhos Grandes
1690,Évora,Mora,Brotas
1691,Évora,Mora,Cabeção
1692,Évora,Mora,Mora
1693,Évora,Mora,Pavia
1694,Viseu,Mortágua,Cercosa
1695,Viseu,Mortágua,Espinho
1696,Viseu,Mortágua,Marmeleira
1697,Viseu,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça"
1698,Viseu,Mortágua,Pala
1699,Viseu,Mortágua,Sobral
1700,Viseu,Mortágua,Trezoi
1701,Beja,Moura,Amareleja
1702,Beja,Moura,Moura (Santo Agostinho e São João Baptista) e Santo Amador
1703,Beja,Moura,Póvoa de São Miguel
1704,Beja,Moura,Safara e Santo Aleixo da Restauração
1705,Beja,Moura,Sobral da Adiça
1706,Évora,Mourão,Granja
1707,Évora,Mourão,Luz
1708,Évora,Mourão,Mourão
1709,Vila Real,Murça,Candedo
1710,Vila Real,Murça,Carva e Vilares
1711,Vila Real,Murça,Fiolhoso
1712,Vila Real,Murça,Jou
1713,Vila Real,Murça,Murça
1714,Vila Real,Murça,Noura e Palheiros
1715,Vila Real,Murça,Valongo de Milhais
1716,Aveiro,Murtosa,Bunheiro
1717,Aveiro,Murtosa,Monte
1718,Aveiro,Murtosa,Murtosa
1719,Aveiro,Murtosa,Torreira
1720,Leiria,Nazaré,Famalicão
1721,Leiria,Nazaré,Nazaré
1722,Leiria,Nazaré,Valado dos Frades
1723,Viseu,Nelas,Canas de Senhorim
1724,Viseu,Nelas,Carvalhal Redondo e Aguieira
1725,Viseu,Nelas,Lapa do Lobo
1726,Viseu,Nelas,Nelas
1727,Viseu,Nelas,Santar e Moreira
1728,Viseu,Nelas,Senhorim
1729,Viseu,Nelas,Vilar Seco
1730,Portalegre,Nisa,Alpalhão
1731,Portalegre,Nisa,Arez e Amieira do Tejo
1732,Portalegre,Nisa,"Espírito Santo, Nossa Senhora da Graça e São Simão"
1733,Portalegre,Nisa,Montalvão
1734,Portalegre,Nisa,Santana
1735,Portalegre,Nisa,São Matias
1736,Portalegre,Nisa,Tolosa
1737,Açores,Nordeste,Achada
1738,Açores,Nordeste,Achadinha
